symbol,event_date,is_sec8k_event,pre_window_start,pre_window_end,pre_window_days,baseline_lookback_days,pre_window_return,pre_window_abs_return,pre_window_volume_ratio,provider_query_performed,market_data_downloaded,source
ARRY,2023-08-21,False,2023-08-14,2023-08-18,5,20,-0.0812797233,0.0812797233,1.04138273,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-08-22,False,2023-08-15,2023-08-21,5,20,-0.0323943662,0.0323943662,0.91223733,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-08-23,False,2023-08-16,2023-08-22,5,20,-0.0081730769,0.0081730769,0.78453741,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-08-24,False,2023-08-17,2023-08-23,5,20,0.0901960784,0.0901960784,0.78453741,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-08-25,False,2023-08-18,2023-08-24,5,20,0.0258823529,0.0258823529,1.00509899,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-08-28,False,2023-08-21,2023-08-25,5,20,0.1038330907,0.1038330907,0.92339892,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-08-29,False,2023-08-22,2023-08-28,5,20,0.1284537082,0.1284537082,1.06761257,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-08-30,False,2023-08-23,2023-08-29,5,20,0.1025179856,0.1025179856,1.30325303,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-08-31,False,2023-08-24,2023-08-30,5,20,0.1169724771,0.1169724771,0.99046228,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-01,False,2023-08-25,2023-08-31,5,20,0.0962637363,0.0962637363,1.05354288,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-05,False,2023-08-28,2023-09-01,5,20,0.0695876289,0.0695876289,1.05354288,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-06,False,2023-08-29,2023-09-05,5,20,0.0265089723,0.0265089723,0.76928723,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-07,False,2023-08-30,2023-09-06,5,20,0.0102669405,0.0102669405,0.67629066,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-08,False,2023-08-31,2023-09-07,5,20,-0.0421010425,0.0421010425,0.69858527,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-11,False,2023-09-01,2023-09-08,5,20,-0.0590361446,0.0590361446,0.63571402,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-12,False,2023-09-05,2023-09-11,5,20,-0.0711164084,0.0711164084,0.59042002,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-13,False,2023-09-06,2023-09-12,5,20,0.0223577236,0.0223577236,0.60117206,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-14,False,2023-09-07,2023-09-13,5,20,0.0431142738,0.0431142738,0.72668757,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-15,False,2023-09-08,2023-09-14,5,20,0.1237729407,0.1237729407,1.10210162,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-18,False,2023-09-11,2023-09-15,5,20,0.0881094953,0.0881094953,1.27470885,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-19,False,2023-09-12,2023-09-18,5,20,-0.0413518887,0.0413518887,1.34020131,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-20,False,2023-09-13,2023-09-19,5,20,0.0096308186,0.0096308186,1.34020131,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-21,False,2023-09-14,2023-09-20,5,20,-0.0448157995,0.0448157995,1.34020131,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-22,False,2023-09-15,2023-09-21,5,20,-0.0267295597,0.0267295597,0.89706386,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-25,False,2023-09-18,2023-09-22,5,20,-0.0228121112,0.0228121112,0.81182424,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-26,False,2023-09-19,2023-09-25,5,20,-0.0854531002,0.0854531002,0.92875969,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-27,False,2023-09-20,2023-09-26,5,20,-0.0866799205,0.0866799205,0.82229585,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-28,False,2023-09-21,2023-09-27,5,20,-0.0436187399,0.0436187399,0.83249174,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-09-29,False,2023-09-22,2023-09-28,5,20,-0.0076400679,0.0076400679,0.95400292,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-02,False,2023-09-25,2023-09-29,5,20,-0.0282485876,0.0282485876,0.95400292,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-03,False,2023-09-26,2023-10-02,5,20,-0.0705267741,0.0705267741,1.44992217,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-04,False,2023-09-27,2023-10-03,5,20,-0.1739864865,0.1739864865,1.44992217,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-05,False,2023-09-28,2023-10-04,5,20,-0.1360136869,0.1360136869,1.63324042,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-06,False,2023-09-29,2023-10-05,5,20,-0.1516100179,0.1516100179,1.95452161,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-09,False,2023-10-02,2023-10-06,5,20,-0.0819672131,0.0819672131,1.95452161,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-10,False,2023-10-03,2023-10-09,5,20,-0.0112474438,0.0112474438,1.92847558,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-11,False,2023-10-04,2023-10-10,5,20,0.0247524752,0.0247524752,1.69021028,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-12,False,2023-10-05,2023-10-11,5,20,0.1070110701,0.1070110701,1.04113383,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-13,False,2023-10-06,2023-10-12,5,20,0.0357142857,0.0357142857,0.89706699,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-16,False,2023-10-09,2023-10-13,5,20,0.0072388831,0.0072388831,0.83442345,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-17,False,2023-10-10,2023-10-16,5,20,-0.0956521739,0.0956521739,0.83442345,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-18,False,2023-10-11,2023-10-17,5,20,-0.0904761905,0.0904761905,0.8704947,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-19,False,2023-10-12,2023-10-18,5,20,-0.0901477833,0.0901477833,0.72873513,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-20,False,2023-10-13,2023-10-19,5,20,-0.113449692,0.113449692,0.91692699,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-23,False,2023-10-16,2023-10-20,5,20,-0.0731837607,0.0731837607,1.11979563,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-24,False,2023-10-17,2023-10-23,5,20,-0.0455497382,0.0455497382,1.07833386,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-25,False,2023-10-18,2023-10-24,5,20,0.0075798592,0.0075798592,1.03518768,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-26,False,2023-10-19,2023-10-25,5,20,0.056745802,0.056745802,1.03518768,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-27,False,2023-10-20,2023-10-26,5,20,0.0201729107,0.0201729107,1.23050233,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-30,False,2023-10-23,2023-10-27,5,20,-0.0636313769,0.0636313769,1.11234142,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-10-31,False,2023-10-24,2023-10-30,5,20,-0.0768404084,0.0768404084,0.93966029,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-01,False,2023-10-25,2023-10-31,5,20,-0.0504109589,0.0504109589,0.93602018,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-02,False,2023-10-26,2023-11-01,5,20,-0.0508474576,0.0508474576,1.11210851,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-03,False,2023-10-27,2023-11-02,5,20,0.035735208,0.035735208,1.06678187,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-06,False,2023-10-30,2023-11-03,5,20,0.0692665891,0.0692665891,1.17119554,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-07,False,2023-10-31,2023-11-06,5,20,0.038084247,0.038084247,1.4377199,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-08,True,2023-11-01,2023-11-07,5,20,-0.069047619,0.069047619,1.46963084,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-09,False,2023-11-02,2023-11-08,5,20,-0.1555429864,0.1555429864,1.46963084,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-10,False,2023-11-03,2023-11-09,5,20,-0.2580293958,0.2580293958,1.97804551,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-13,False,2023-11-06,2023-11-10,5,20,-0.2212340189,0.2212340189,1.97804551,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-14,False,2023-11-07,2023-11-13,5,20,-0.1086956522,0.1086956522,1.9372508,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-15,False,2023-11-08,2023-11-14,5,20,0.0180843938,0.0180843938,1.51406318,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-16,False,2023-11-09,2023-11-15,5,20,0.1445341159,0.1445341159,1.34095427,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-17,False,2023-11-10,2023-11-16,5,20,0.0835117773,0.0835117773,1.27426729,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-20,False,2023-11-13,2023-11-17,5,20,0.1018651363,0.1018651363,1.10407059,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-21,False,2023-11-14,2023-11-20,5,20,0.0289473684,0.0289473684,1.03097306,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-22,False,2023-11-15,2023-11-21,5,20,-0.0192307692,0.0192307692,0.61509878,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-24,False,2023-11-16,2023-11-22,5,20,0.0019762846,0.0019762846,0.49484,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-27,False,2023-11-17,2023-11-24,5,20,-0.017578125,0.017578125,0.49484,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-28,False,2023-11-20,2023-11-27,5,20,-0.0562659847,0.0562659847,0.50388449,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-29,False,2023-11-21,2023-11-28,5,20,-0.022875817,0.022875817,0.47345455,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-11-30,False,2023-11-22,2023-11-29,5,20,-0.0170940171,0.0170940171,0.50388449,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-01,False,2023-11-24,2023-11-30,5,20,0.0271703115,0.0271703115,0.52360451,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-04,False,2023-11-27,2023-12-01,5,20,0.102303523,0.102303523,0.79773696,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-05,False,2023-11-28,2023-12-04,5,20,0.0695652174,0.0695652174,0.79773696,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-06,False,2023-11-29,2023-12-05,5,20,0.0782608696,0.0782608696,0.79773696,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-07,False,2023-11-30,2023-12-06,5,20,0.0212903226,0.0212903226,0.79773696,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-08,False,2023-12-01,2023-12-07,5,20,-0.0239704978,0.0239704978,0.9318331,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-11,False,2023-12-04,2023-12-08,5,20,-0.0112570356,0.0112570356,0.65998805,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-12,False,2023-12-05,2023-12-11,5,20,0.0179900744,0.0179900744,0.63017845,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-13,False,2023-12-06,2023-12-12,5,20,0.0568540745,0.0568540745,0.68091608,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-14,False,2023-12-07,2023-12-13,5,20,0.1624685139,0.1624685139,1.02065114,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-15,False,2023-12-08,2023-12-14,5,20,0.2327640734,0.2327640734,1.02065114,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-18,False,2023-12-11,2023-12-15,5,20,0.1310176722,0.1310176722,1.22745782,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-19,False,2023-12-12,2023-12-18,5,20,0.1207411835,0.1207411835,1.38139035,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-20,False,2023-12-13,2023-12-19,5,20,-0.0032502709,0.0032502709,2.45504672,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-21,False,2023-12-14,2023-12-20,5,20,-0.1426372499,0.1426372499,2.72378622,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-22,False,2023-12-15,2023-12-21,5,20,-0.0684267241,0.0684267241,2.45504672,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-26,False,2023-12-18,2023-12-22,5,20,-0.08,0.08,1.50471705,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-27,False,2023-12-19,2023-12-26,5,20,-0.0548913043,0.0548913043,1.33120189,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-28,False,2023-12-20,2023-12-27,5,20,0.0119688809,0.0119688809,0.75144052,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2023-12-29,False,2023-12-21,2023-12-28,5,20,-0.01156738,0.01156738,0.56427107,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-02,False,2023-12-22,2023-12-29,5,20,-0.0289855072,0.0289855072,0.55647554,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-03,False,2023-12-26,2024-01-02,5,20,-0.0241518114,0.0241518114,0.55647554,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-04,False,2023-12-27,2024-01-03,5,20,-0.0165582496,0.0165582496,0.69592487,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-05,False,2023-12-28,2024-01-04,5,20,-0.0842598011,0.0842598011,0.8973452,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-08,False,2023-12-29,2024-01-05,5,20,-0.0985074627,0.0985074627,1.01197258,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-09,False,2024-01-02,2024-01-08,5,20,-0.1219799646,0.1219799646,1.13457545,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-10,False,2024-01-03,2024-01-09,5,20,-0.087191822,0.087191822,1.20482464,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-11,False,2024-01-04,2024-01-10,5,20,-0.049201278,0.049201278,1.07463061,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-12,False,2024-01-05,2024-01-11,5,20,-0.0476821192,0.0476821192,1.00958355,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-16,False,2024-01-08,2024-01-12,5,20,-0.0469798658,0.0469798658,0.90436052,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-17,False,2024-01-09,2024-01-16,5,20,-0.1218708827,0.1218708827,0.89490826,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-18,False,2024-01-10,2024-01-17,5,20,-0.0967741935,0.0967741935,0.97122171,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-19,False,2024-01-11,2024-01-18,5,20,-0.0591098748,0.0591098748,0.97122171,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-22,False,2024-01-12,2024-01-19,5,20,-0.085915493,0.085915493,0.97122171,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-23,False,2024-01-16,2024-01-22,5,20,-0.0120030008,0.0120030008,1.03553875,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-24,False,2024-01-17,2024-01-23,5,20,-0.0022321429,0.0022321429,1.06988903,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-25,False,2024-01-18,2024-01-24,5,20,-0.0354767184,0.0354767184,1.06988903,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-26,False,2024-01-19,2024-01-25,5,20,0.0169491525,0.0169491525,1.12225383,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-29,False,2024-01-22,2024-01-26,5,20,-0.0091116173,0.0091116173,0.97283828,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-30,False,2024-01-23,2024-01-29,5,20,0.0,0.0,0.66452826,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-01-31,False,2024-01-24,2024-01-30,5,20,0.0252873563,0.0252873563,0.66452826,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-02-01,False,2024-01-25,2024-01-31,5,20,0.0454545455,0.0454545455,0.65999664,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-02-02,False,2024-01-26,2024-02-01,5,20,0.0513409962,0.0513409962,0.71215115,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-02-05,False,2024-01-29,2024-02-02,5,20,0.0201342282,0.0201342282,0.95607571,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-02-06,False,2024-01-30,2024-02-05,5,20,-0.0231689088,0.0231689088,1.06063943,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-02-07,False,2024-01-31,2024-02-06,5,20,-0.0036231884,0.0036231884,1.10008406,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-02-08,False,2024-02-01,2024-02-07,5,20,0.0218658892,0.0218658892,1.01809226,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-02-09,False,2024-02-02,2024-02-08,5,20,0.0438596491,0.0438596491,0.91772307,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
ARRY,2024-02-12,False,2024-02-05,2024-02-09,5,20,0.1644988523,0.1644988523,0.90931338,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
